epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,191.722,1.08365,2.12936,0.93865,0.55332,0.24851,0.27213,0.19001,1.4952,2.82088,0.93066,0.000109874,0.000109874,0.000109874
190,192.669,1.221,2.46674,1.00909,0.56698,0.2609,0.2725,0.19044,1.48697,2.78654,0.92795,0.00010974,0.00010974,0.00010974
191,193.616,1.07168,2.11544,0.9307,0.56698,0.2609,0.2725,0.19044,1.48697,2.78654,0.92795,0.000109607,0.000109607,0.000109607
192,194.535,1.21477,2.31722,0.94377,0.56416,0.27079,0.26926,0.18679,1.48722,2.78105,0.92512,0.000109473,0.000109473,0.000109473
193,195.47,1.13592,2.22395,0.89329,0.56416,0.27079,0.26926,0.18679,1.48722,2.78105,0.92512,0.000109339,0.000109339,0.000109339
194,196.57,1.07774,2.29057,0.91526,0.58093,0.27107,0.26386,0.18117,1.48122,2.767,0.92412,0.000109206,0.000109206,0.000109206
195,197.481,1.18712,2.16673,0.89736,0.58093,0.27107,0.26386,0.18117,1.48122,2.767,0.92412,0.000109072,0.000109072,0.000109072
196,198.402,1.19261,2.26953,0.93445,0.58631,0.27109,0.26333,0.18036,1.47129,2.77087,0.92369,0.000108938,0.000108938,0.000108938
197,199.332,1.10635,2.18864,0.94432,0.58631,0.27109,0.26333,0.18036,1.47129,2.77087,0.92369,0.000108805,0.000108805,0.000108805
198,200.318,1.16054,2.26808,0.92216,0.56928,0.271,0.26287,0.18382,1.45747,2.76247,0.92613,0.000108671,0.000108671,0.000108671
199,202.236,1.14234,2.18243,0.92654,0.56928,0.271,0.26287,0.18382,1.45747,2.76247,0.92613,0.000108537,0.000108537,0.000108537
200,203.17,1.11455,2.1096,0.90595,0.54396,0.26109,0.26183,0.18361,1.45647,2.76698,0.92725,0.000108404,0.000108404,0.000108404
201,204.069,1.13142,2.21598,0.92007,0.54396,0.26109,0.26183,0.18361,1.45647,2.76698,0.92725,0.00010827,0.00010827,0.00010827
202,205.051,1.16834,2.1703,0.90563,0.52816,0.26107,0.26351,0.18728,1.46552,2.75761,0.92761,0.000108136,0.000108136,0.000108136
203,205.97,1.13294,2.08891,0.92902,0.52816,0.26107,0.26351,0.18728,1.46552,2.75761,0.92761,0.000108003,0.000108003,0.000108003
204,206.913,1.20542,2.17462,0.8768,0.52824,0.24158,0.26635,0.18809,1.47561,2.74526,0.92912,0.000107869,0.000107869,0.000107869
205,207.836,1.23416,2.18426,0.93846,0.52824,0.24158,0.26635,0.18809,1.47561,2.74526,0.92912,0.000107735,0.000107735,0.000107735
206,208.784,1.04014,2.03055,0.92037,0.55325,0.25394,0.27335,0.19344,1.47313,2.72809,0.93248,0.000107602,0.000107602,0.000107602
207,209.736,1.14372,1.99401,0.92546,0.55325,0.25394,0.27335,0.19344,1.47313,2.72809,0.93248,0.000107468,0.000107468,0.000107468
208,210.702,1.17316,2.25898,0.90083,0.55624,0.25535,0.26315,0.18735,1.47447,2.72174,0.93009,0.000107334,0.000107334,0.000107334
209,211.65,1.08239,1.91051,0.9399,0.55624,0.25535,0.26315,0.18735,1.47447,2.72174,0.93009,0.000107201,0.000107201,0.000107201
210,212.703,1.15156,2.16794,0.90344,0.55483,0.25285,0.26851,0.18952,1.47473,2.71373,0.93003,0.000107067,0.000107067,0.000107067
211,213.715,1.09074,1.96858,0.91967,0.55483,0.25285,0.26851,0.18952,1.47473,2.71373,0.93003,0.000106934,0.000106934,0.000106934
212,214.77,1.09968,1.96061,0.86847,0.54195,0.24525,0.26432,0.18857,1.4798,2.70952,0.93365,0.0001068,0.0001068,0.0001068
213,215.719,1.13465,2.15155,0.87629,0.54195,0.24525,0.26432,0.18857,1.4798,2.70952,0.93365,0.000106666,0.000106666,0.000106666
214,216.836,1.04196,1.83148,0.90008,0.54707,0.25099,0.27551,0.19105,1.49252,2.68382,0.94032,0.000106533,0.000106533,0.000106533
215,217.814,1.10922,2.03655,0.89118,0.54707,0.25099,0.27551,0.19105,1.49252,2.68382,0.94032,0.000106399,0.000106399,0.000106399
216,218.802,1.08622,2.01479,0.90384,0.76243,0.18856,0.28732,0.19696,1.49345,2.65783,0.93925,0.000106265,0.000106265,0.000106265
217,219.765,1.06599,1.97802,0.87435,0.76243,0.18856,0.28732,0.19696,1.49345,2.65783,0.93925,0.000106132,0.000106132,0.000106132
218,221.774,1.03766,1.90483,0.88574,0.55642,0.27371,0.28598,0.19957,1.4801,2.62296,0.93532,0.000105998,0.000105998,0.000105998
219,222.735,1.04713,1.98551,0.97085,0.55642,0.27371,0.28598,0.19957,1.4801,2.62296,0.93532,0.000105864,0.000105864,0.000105864
220,223.718,1.0669,2.20875,0.90464,0.58886,0.23343,0.30556,0.20895,1.45286,2.59737,0.92971,0.000105731,0.000105731,0.000105731
221,224.649,1.1521,1.88159,0.88673,0.58886,0.23343,0.30556,0.20895,1.45286,2.59737,0.92971,0.000105597,0.000105597,0.000105597
222,225.601,1.31514,2.15951,0.94792,0.59381,0.244,0.30426,0.20549,1.46407,2.61585,0.927,0.000105463,0.000105463,0.000105463
223,226.602,1.04479,1.89649,0.92089,0.59381,0.244,0.30426,0.20549,1.46407,2.61585,0.927,0.00010533,0.00010533,0.00010533
224,227.673,1.2093,2.20644,0.92995,0.65956,0.24052,0.31011,0.21082,1.48234,2.62268,0.92929,0.000105196,0.000105196,0.000105196
225,228.748,1.1042,2.09441,0.87263,0.65956,0.24052,0.31011,0.21082,1.48234,2.62268,0.92929,0.000105062,0.000105062,0.000105062
226,229.866,1.0788,1.96787,0.95503,0.66064,0.24699,0.3128,0.20926,1.50713,2.62302,0.93172,0.000104929,0.000104929,0.000104929
227,231.089,1.15437,1.80762,0.88046,0.66064,0.24699,0.3128,0.20926,1.50713,2.62302,0.93172,0.000104795,0.000104795,0.000104795
228,232.135,0.98858,1.88996,0.89736,0.66024,0.24954,0.30836,0.20694,1.54392,2.63032,0.93706,0.000104661,0.000104661,0.000104661
229,234.337,1.05438,1.80577,0.8887,0.66024,0.24954,0.30836,0.20694,1.54392,2.63032,0.93706,0.000104528,0.000104528,0.000104528
230,235.319,1.0961,1.95057,0.91827,0.6563,0.24285,0.30867,0.20777,1.53735,2.59546,0.93431,0.000104394,0.000104394,0.000104394
231,236.273,1.14393,1.93909,0.9091,0.6563,0.24285,0.30867,0.20777,1.53735,2.59546,0.93431,0.000104261,0.000104261,0.000104261
232,237.27,1.06558,2.08204,0.95888,0.64016,0.24558,0.30491,0.2044,1.51208,2.58014,0.93136,0.000104127,0.000104127,0.000104127
233,238.199,1.07896,1.79033,0.93535,0.64016,0.24558,0.30491,0.2044,1.51208,2.58014,0.93136,0.000103993,0.000103993,0.000103993
234,239.17,1.03976,1.74768,0.86149,0.63726,0.2448,0.30271,0.20677,1.49175,2.55815,0.92839,0.00010386,0.00010386,0.00010386
235,240.1,1.17245,2.05562,0.96101,0.63726,0.2448,0.30271,0.20677,1.49175,2.55815,0.92839,0.000103726,0.000103726,0.000103726
236,241.051,1.0351,1.72771,0.94123,0.62984,0.25339,0.30777,0.20969,1.48171,2.55808,0.92893,0.000103592,0.000103592,0.000103592
237,242.001,1.02936,1.73893,0.91746,0.62984,0.25339,0.30777,0.20969,1.48171,2.55808,0.92893,0.000103459,0.000103459,0.000103459
238,243.002,1.06185,1.8335,0.90116,0.63419,0.25181,0.30855,0.20805,1.48334,2.53902,0.93163,0.000103325,0.000103325,0.000103325
239,243.902,1.22425,2.00438,0.88935,0.63419,0.25181,0.30855,0.20805,1.48334,2.53902,0.93163,0.000103191,0.000103191,0.000103191
240,245.406,1.06587,1.76534,0.92688,0.63567,0.25269,0.31321,0.21203,1.48255,2.52953,0.93517,0.000103058,0.000103058,0.000103058
241,246.335,1.12514,1.82866,0.91076,0.63567,0.25269,0.31321,0.21203,1.48255,2.52953,0.93517,0.000102924,0.000102924,0.000102924
242,247.303,1.07526,1.80418,0.88533,0.61498,0.25893,0.31046,0.2113,1.48225,2.50572,0.9365,0.00010279,0.00010279,0.00010279
243,248.195,1.10355,1.92004,0.91252,0.61498,0.25893,0.31046,0.2113,1.48225,2.50572,0.9365,0.000102657,0.000102657,0.000102657
244,249.151,0.98819,1.69906,0.87234,0.61523,0.25913,0.30983,0.21003,1.48417,2.49873,0.93702,0.000102523,0.000102523,0.000102523
245,250.669,1.07785,1.84923,0.90903,0.61523,0.25913,0.30983,0.21003,1.48417,2.49873,0.93702,0.000102389,0.000102389,0.000102389
246,251.603,1.04793,1.87298,0.90334,0.61423,0.25857,0.30962,0.21058,1.48596,2.49192,0.93448,0.000102256,0.000102256,0.000102256
247,252.532,1.20225,2.08995,0.91296,0.61423,0.25857,0.30962,0.21058,1.48596,2.49192,0.93448,0.000102122,0.000102122,0.000102122
248,253.481,0.98431,1.68201,0.88458,0.65592,0.25478,0.31154,0.21061,1.4818,2.49226,0.93103,0.000101988,0.000101988,0.000101988
249,255.403,1.16427,1.90152,0.92537,0.65592,0.25478,0.31154,0.21061,1.4818,2.49226,0.93103,0.000101855,0.000101855,0.000101855
250,256.451,0.95494,1.76195,0.88803,0.65872,0.24574,0.31321,0.21145,1.49108,2.4947,0.92986,0.000101721,0.000101721,0.000101721
251,257.369,1.10581,1.79331,0.91073,0.65872,0.24574,0.31321,0.21145,1.49108,2.4947,0.92986,0.000101587,0.000101587,0.000101587
252,258.311,1.08307,1.82899,0.88457,0.61607,0.25689,0.31295,0.20825,1.49658,2.49498,0.9305,0.000101454,0.000101454,0.000101454
253,259.267,1.02686,1.9434,0.92033,0.61607,0.25689,0.31295,0.20825,1.49658,2.49498,0.9305,0.00010132,0.00010132,0.00010132
254,260.215,1.09651,1.79237,0.87248,0.59054,0.25746,0.31274,0.20512,1.50502,2.49598,0.9299,0.000101187,0.000101187,0.000101187
255,261.136,1.05066,1.71372,0.90387,0.59054,0.25746,0.31274,0.20512,1.50502,2.49598,0.9299,0.000101053,0.000101053,0.000101053
256,262.07,0.99587,1.6032,0.87475,0.58565,0.2843,0.31629,0.20317,1.50864,2.48836,0.92888,0.000100919,0.000100919,0.000100919
257,263,1.04302,1.67974,0.90575,0.58565,0.2843,0.31629,0.20317,1.50864,2.48836,0.92888,0.000100786,0.000100786,0.000100786
258,263.947,0.97725,1.55367,0.90165,0.61143,0.28094,0.31834,0.20896,1.51347,2.48672,0.92901,0.000100652,0.000100652,0.000100652
259,264.868,1.01612,1.6214,0.90298,0.61143,0.28094,0.31834,0.20896,1.51347,2.48672,0.92901,0.000100518,0.000100518,0.000100518
260,265.845,1.00099,1.87117,0.9375,0.61216,0.28234,0.32614,0.21301,1.51247,2.48636,0.92981,0.000100385,0.000100385,0.000100385
261,266.771,1.13407,1.78413,0.9007,0.61216,0.28234,0.32614,0.21301,1.51247,2.48636,0.92981,0.000100251,0.000100251,0.000100251
262,267.702,0.91592,1.53136,0.87716,0.63487,0.28065,0.33637,0.2241,1.50103,2.46078,0.92985,0.000100117,0.000100117,0.000100117
263,268.638,1.11659,1.67522,0.91974,0.63487,0.28065,0.33637,0.2241,1.50103,2.46078,0.92985,9.99837e-05,9.99837e-05,9.99837e-05
264,269.672,1.13216,1.90991,0.92168,0.65873,0.27902,0.33294,0.22092,1.50399,2.45248,0.93118,9.98501e-05,9.98501e-05,9.98501e-05
265,270.738,1.12613,1.65761,0.88393,0.65873,0.27902,0.33294,0.22092,1.50399,2.45248,0.93118,9.97164e-05,9.97164e-05,9.97164e-05
266,271.771,1.07945,1.80123,0.94994,0.68809,0.27824,0.33159,0.21607,1.49855,2.44502,0.932,9.95828e-05,9.95828e-05,9.95828e-05
267,272.821,1.02465,2.00653,0.88863,0.68809,0.27824,0.33159,0.21607,1.49855,2.44502,0.932,9.94491e-05,9.94491e-05,9.94491e-05
268,273.903,1.15046,1.7527,0.87417,0.69347,0.27117,0.3317,0.21625,1.49722,2.47773,0.93573,9.93154e-05,9.93154e-05,9.93154e-05
269,274.837,1.0323,1.68671,0.94357,0.69347,0.27117,0.3317,0.21625,1.49722,2.47773,0.93573,9.91818e-05,9.91818e-05,9.91818e-05
270,275.802,0.97914,1.60809,0.88742,0.69477,0.26988,0.32598,0.2126,1.49552,2.47242,0.93311,9.90482e-05,9.90482e-05,9.90482e-05
271,276.77,0.9372,1.62835,0.86125,0.69477,0.26988,0.32598,0.2126,1.49552,2.47242,0.93311,9.89145e-05,9.89145e-05,9.89145e-05
272,277.77,0.96823,1.59948,0.88034,0.69664,0.26799,0.33551,0.21755,1.48154,2.43846,0.93027,9.87808e-05,9.87808e-05,9.87808e-05
273,278.667,0.97534,1.5966,0.8964,0.69664,0.26799,0.33551,0.21755,1.48154,2.43846,0.93027,9.86472e-05,9.86472e-05,9.86472e-05
274,279.636,0.92981,1.59192,0.91347,0.68733,0.26476,0.3256,0.21703,1.48004,2.41836,0.92262,9.85135e-05,9.85135e-05,9.85135e-05
275,280.535,1.02682,1.80615,0.85816,0.68733,0.26476,0.3256,0.21703,1.48004,2.41836,0.92262,9.83799e-05,9.83799e-05,9.83799e-05
276,281.517,1.05486,1.79259,0.89659,0.68653,0.26392,0.32389,0.21711,1.47941,2.41733,0.92139,9.82462e-05,9.82462e-05,9.82462e-05
277,282.42,0.91289,1.50334,0.87811,0.68653,0.26392,0.32389,0.21711,1.47941,2.41733,0.92139,9.81126e-05,9.81126e-05,9.81126e-05
278,283.404,0.97535,1.73053,0.91227,0.68595,0.26246,0.33044,0.21995,1.47058,2.42717,0.91991,9.7979e-05,9.7979e-05,9.7979e-05
279,284.303,1.04289,1.64469,0.87714,0.68595,0.26246,0.33044,0.21995,1.47058,2.42717,0.91991,9.78453e-05,9.78453e-05,9.78453e-05
280,285.251,0.93766,1.58417,0.87497,0.67679,0.25569,0.32468,0.2168,1.48409,2.44686,0.92277,9.77116e-05,9.77116e-05,9.77116e-05
281,286.17,1.01425,1.82,0.85163,0.67679,0.25569,0.32468,0.2168,1.48409,2.44686,0.92277,9.7578e-05,9.7578e-05,9.7578e-05
282,287.135,1.05448,1.83723,0.92733,0.69361,0.25129,0.3214,0.20588,1.48984,2.46204,0.92842,9.74443e-05,9.74443e-05,9.74443e-05
283,288.051,0.93561,1.4754,0.90165,0.69361,0.25129,0.3214,0.20588,1.48984,2.46204,0.92842,9.73107e-05,9.73107e-05,9.73107e-05
284,289.019,0.96761,1.46178,0.86514,0.71345,0.2476,0.31474,0.20694,1.48728,2.45255,0.93256,9.71771e-05,9.71771e-05,9.71771e-05
285,289.938,1.00769,1.5887,0.95486,0.71345,0.2476,0.31474,0.20694,1.48728,2.45255,0.93256,9.70434e-05,9.70434e-05,9.70434e-05
286,290.902,1.06024,1.55168,0.91584,0.71967,0.25034,0.31494,0.20988,1.4766,2.43328,0.9291,9.69098e-05,9.69098e-05,9.69098e-05
287,291.803,0.97801,1.61906,0.94551,0.71967,0.25034,0.31494,0.20988,1.4766,2.43328,0.9291,9.67761e-05,9.67761e-05,9.67761e-05
288,292.752,0.9963,1.62917,0.8744,0.72683,0.24132,0.32416,0.21905,1.45936,2.42708,0.92589,9.66425e-05,9.66425e-05,9.66425e-05
289,293.698,1.05069,1.77835,0.89523,0.72683,0.24132,0.32416,0.21905,1.45936,2.42708,0.92589,9.65088e-05,9.65088e-05,9.65088e-05
290,294.684,1.11133,1.52859,0.88156,0.72324,0.24483,0.32398,0.22277,1.44407,2.39591,0.92235,9.63752e-05,9.63752e-05,9.63752e-05
291,295.569,0.97262,1.52267,0.85773,0.72324,0.24483,0.32398,0.22277,1.44407,2.39591,0.92235,9.62415e-05,9.62415e-05,9.62415e-05
292,296.515,0.90039,1.40932,0.86364,0.72211,0.24884,0.32363,0.22316,1.45311,2.37725,0.91943,9.61079e-05,9.61079e-05,9.61079e-05
293,297.47,1.08597,1.88193,0.94508,0.72211,0.24884,0.32363,0.22316,1.45311,2.37725,0.91943,9.59742e-05,9.59742e-05,9.59742e-05
294,298.548,1.1083,1.83436,0.83983,0.71561,0.2522,0.32394,0.22011,1.47876,2.36692,0.92329,9.58406e-05,9.58406e-05,9.58406e-05
295,299.482,1.10131,1.55034,0.91883,0.71561,0.2522,0.32394,0.22011,1.47876,2.36692,0.92329,9.57069e-05,9.57069e-05,9.57069e-05
296,300.486,0.95268,1.56373,0.87288,0.71349,0.2536,0.33157,0.22482,1.48805,2.35507,0.92652,9.55733e-05,9.55733e-05,9.55733e-05
297,301.436,1.02041,1.48264,0.89971,0.71349,0.2536,0.33157,0.22482,1.48805,2.35507,0.92652,9.54396e-05,9.54396e-05,9.54396e-05
298,302.42,0.96871,1.47969,0.91394,0.75613,0.25386,0.33057,0.2225,1.4767,2.33192,0.92514,9.5306e-05,9.5306e-05,9.5306e-05
299,303.315,0.97263,1.55186,0.93279,0.75613,0.25386,0.33057,0.2225,1.4767,2.33192,0.92514,9.51723e-05,9.51723e-05,9.51723e-05
300,304.454,0.96822,1.41227,0.9091,0.77752,0.25368,0.33504,0.22591,1.46754,2.33813,0.92167,9.50387e-05,9.50387e-05,9.50387e-05
301,305.518,1.05171,1.98713,0.86827,0.77752,0.25368,0.33504,0.22591,1.46754,2.33813,0.92167,9.4905e-05,9.4905e-05,9.4905e-05
302,306.47,1.05523,1.67694,0.89495,0.7774,0.25354,0.33039,0.22096,1.45108,2.35959,0.91666,9.47714e-05,9.47714e-05,9.47714e-05
303,307.515,1.00154,1.65831,0.86485,0.7774,0.25354,0.33039,0.22096,1.45108,2.35959,0.91666,9.46377e-05,9.46377e-05,9.46377e-05
304,308.483,0.9228,1.52087,0.86766,0.75923,0.24884,0.32665,0.21946,1.44682,2.37942,0.91372,9.45041e-05,9.45041e-05,9.45041e-05
305,309.478,1.02949,1.57152,0.88189,0.75923,0.24884,0.32665,0.21946,1.44682,2.37942,0.91372,9.43704e-05,9.43704e-05,9.43704e-05
306,310.447,1.062,1.61328,0.91841,0.75602,0.24793,0.31997,0.21669,1.44653,2.40298,0.91594,9.42368e-05,9.42368e-05,9.42368e-05
307,311.37,0.99241,1.62524,0.90237,0.75602,0.24793,0.31997,0.21669,1.44653,2.40298,0.91594,9.41031e-05,9.41031e-05,9.41031e-05
308,312.316,0.99439,1.53512,0.8988,0.77457,0.25024,0.34364,0.22871,1.45322,2.39043,0.91898,9.39695e-05,9.39695e-05,9.39695e-05
309,313.306,0.93574,1.3751,0.87541,0.77457,0.25024,0.34364,0.22871,1.45322,2.39043,0.91898,9.38358e-05,9.38358e-05,9.38358e-05
310,314.315,0.94111,1.48706,0.9016,0.77489,0.25108,0.34355,0.22773,1.47271,2.40137,0.92162,9.37022e-05,9.37022e-05,9.37022e-05
311,315.252,1.04131,1.57868,0.89544,0.77489,0.25108,0.34355,0.22773,1.47271,2.40137,0.92162,9.35685e-05,9.35685e-05,9.35685e-05
312,316.218,1.11787,1.86701,0.89339,0.73873,0.24978,0.34384,0.23182,1.46462,2.40546,0.91952,9.34349e-05,9.34349e-05,9.34349e-05
313,317.133,0.98738,1.74016,0.95016,0.73873,0.24978,0.34384,0.23182,1.46462,2.40546,0.91952,9.33012e-05,9.33012e-05,9.33012e-05
314,318.134,1.00943,1.6112,0.85308,0.74321,0.24611,0.34622,0.23668,1.43256,2.39045,0.9153,9.31676e-05,9.31676e-05,9.31676e-05
315,319.116,1.07198,1.8926,0.9158,0.74321,0.24611,0.34622,0.23668,1.43256,2.39045,0.9153,9.30339e-05,9.30339e-05,9.30339e-05
316,320.044,0.95023,1.43509,0.88548,0.74464,0.24358,0.35166,0.24184,1.42465,2.37592,0.91731,9.29003e-05,9.29003e-05,9.29003e-05
317,320.948,1.00683,1.38057,0.85854,0.74464,0.24358,0.35166,0.24184,1.42465,2.37592,0.91731,9.27666e-05,9.27666e-05,9.27666e-05
318,321.902,1.0176,1.47282,0.91188,0.65766,0.26859,0.36613,0.25339,1.42132,2.35806,0.91906,9.2633e-05,9.2633e-05,9.2633e-05
319,322.836,1.00475,1.49596,0.89187,0.65766,0.26859,0.36613,0.25339,1.42132,2.35806,0.91906,9.24993e-05,9.24993e-05,9.24993e-05
320,323.799,0.85418,1.35936,0.85055,0.64835,0.27843,0.37351,0.25719,1.43801,2.34561,0.92288,9.23657e-05,9.23657e-05,9.23657e-05
321,324.704,1.03631,1.59278,0.87541,0.64835,0.27843,0.37351,0.25719,1.43801,2.34561,0.92288,9.2232e-05,9.2232e-05,9.2232e-05
322,325.663,0.96213,1.46709,0.91163,0.64673,0.27769,0.38035,0.26171,1.4437,2.34369,0.92474,9.20984e-05,9.20984e-05,9.20984e-05
323,326.584,1.01706,1.51924,0.87828,0.64673,0.27769,0.38035,0.26171,1.4437,2.34369,0.92474,9.19647e-05,9.19647e-05,9.19647e-05
324,327.554,0.9803,1.48743,0.86565,0.66454,0.27293,0.37712,0.25787,1.44909,2.33832,0.92385,9.1831e-05,9.1831e-05,9.1831e-05
325,328.5,0.89087,1.48805,0.88551,0.66454,0.27293,0.37712,0.25787,1.44909,2.33832,0.92385,9.16974e-05,9.16974e-05,9.16974e-05
326,329.467,1.0668,1.78794,0.88448,0.66704,0.27199,0.37838,0.25742,1.44682,2.32607,0.92136,9.15638e-05,9.15638e-05,9.15638e-05
327,330.433,0.8965,1.29257,0.86146,0.66704,0.27199,0.37838,0.25742,1.44682,2.32607,0.92136,9.14301e-05,9.14301e-05,9.14301e-05
328,331.397,0.99049,1.42064,0.87633,0.66812,0.26564,0.38064,0.26222,1.44214,2.30224,0.9208,9.12965e-05,9.12965e-05,9.12965e-05
329,332.367,0.95163,1.63361,0.86605,0.66812,0.26564,0.38064,0.26222,1.44214,2.30224,0.9208,9.11628e-05,9.11628e-05,9.11628e-05
330,333.386,0.95551,1.55523,0.86828,0.73022,0.26339,0.3794,0.25997,1.44768,2.30446,0.92151,9.10292e-05,9.10292e-05,9.10292e-05
331,334.349,1.05157,1.43628,0.85585,0.73022,0.26339,0.3794,0.25997,1.44768,2.30446,0.92151,9.08955e-05,9.08955e-05,9.08955e-05
332,335.355,0.95768,1.35728,0.86004,0.73914,0.26227,0.37878,0.26071,1.46108,2.31137,0.92433,9.07619e-05,9.07619e-05,9.07619e-05
333,336.306,0.97569,1.4218,0.85589,0.73914,0.26227,0.37878,0.26071,1.46108,2.31137,0.92433,9.06282e-05,9.06282e-05,9.06282e-05
334,337.218,1.01251,1.64546,0.88141,0.68655,0.28332,0.37944,0.25441,1.47051,2.31863,0.92541,9.04946e-05,9.04946e-05,9.04946e-05
335,338.114,0.95705,1.50793,0.84796,0.68655,0.28332,0.37944,0.25441,1.47051,2.31863,0.92541,9.03609e-05,9.03609e-05,9.03609e-05
336,339.133,0.98148,1.38687,0.85418,0.66826,0.29185,0.37104,0.24761,1.47342,2.31656,0.92675,9.02273e-05,9.02273e-05,9.02273e-05
337,340.104,0.92852,1.36223,0.87481,0.66826,0.29185,0.37104,0.24761,1.47342,2.31656,0.92675,9.00936e-05,9.00936e-05,9.00936e-05
338,341.037,0.96826,1.4802,0.92926,0.72499,0.2714,0.36961,0.24899,1.46035,2.30157,0.92623,8.996e-05,8.996e-05,8.996e-05
339,341.97,0.99124,1.46151,0.8714,0.72499,0.2714,0.36961,0.24899,1.46035,2.30157,0.92623,8.98263e-05,8.98263e-05,8.98263e-05
340,342.936,0.88347,1.32116,0.83261,0.73109,0.27091,0.36742,0.24524,1.46279,2.29955,0.92751,8.96927e-05,8.96927e-05,8.96927e-05
341,343.868,0.90822,1.3823,0.86072,0.73109,0.27091,0.36742,0.24524,1.46279,2.29955,0.92751,8.9559e-05,8.9559e-05,8.9559e-05
342,344.804,0.98029,1.35276,0.84898,0.4907,0.36932,0.36865,0.24541,1.46517,2.29395,0.9288,8.94254e-05,8.94254e-05,8.94254e-05
343,345.703,0.88857,1.37127,0.88639,0.4907,0.36932,0.36865,0.24541,1.46517,2.29395,0.9288,8.92917e-05,8.92917e-05,8.92917e-05
344,346.768,1.01887,1.43227,0.89519,0.48982,0.40955,0.38214,0.25563,1.4611,2.2867,0.92863,8.91581e-05,8.91581e-05,8.91581e-05
345,347.703,0.96728,1.41129,0.87395,0.48982,0.40955,0.38214,0.25563,1.4611,2.2867,0.92863,8.90244e-05,8.90244e-05,8.90244e-05
346,348.668,0.90847,1.35871,0.84594,0.75778,0.2626,0.39238,0.26375,1.46688,2.27992,0.92683,8.88907e-05,8.88907e-05,8.88907e-05
347,349.604,0.895,1.28916,0.87073,0.75778,0.2626,0.39238,0.26375,1.46688,2.27992,0.92683,8.87571e-05,8.87571e-05,8.87571e-05
348,350.636,0.95308,1.29058,0.85842,0.77835,0.25895,0.39278,0.26172,1.47244,2.28736,0.925,8.86234e-05,8.86234e-05,8.86234e-05
349,351.588,0.97829,1.44678,0.87735,0.77835,0.25895,0.39278,0.26172,1.47244,2.28736,0.925,8.84898e-05,8.84898e-05,8.84898e-05
350,352.537,1.00847,1.43976,0.8879,0.79639,0.26351,0.39555,0.26159,1.46441,2.29429,0.92166,8.83562e-05,8.83562e-05,8.83562e-05
351,353.538,0.93911,1.34863,0.86448,0.79639,0.26351,0.39555,0.26159,1.46441,2.29429,0.92166,8.82225e-05,8.82225e-05,8.82225e-05
352,354.537,0.94341,1.52372,0.9125,0.77049,0.26963,0.39509,0.26385,1.45097,2.28072,0.92052,8.80889e-05,8.80889e-05,8.80889e-05
353,355.5,0.9728,1.39297,0.86399,0.77049,0.26963,0.39509,0.26385,1.45097,2.28072,0.92052,8.79552e-05,8.79552e-05,8.79552e-05
354,356.471,0.95509,1.58153,0.89382,0.83368,0.25283,0.39499,0.27014,1.43263,2.27114,0.917,8.78216e-05,8.78216e-05,8.78216e-05
355,357.435,0.98585,1.31373,0.87958,0.83368,0.25283,0.39499,0.27014,1.43263,2.27114,0.917,8.76879e-05,8.76879e-05,8.76879e-05
356,358.405,0.93551,1.38287,0.90483,0.82622,0.25587,0.39501,0.26999,1.42039,2.2608,0.91625,8.75543e-05,8.75543e-05,8.75543e-05
357,359.37,0.92036,1.28638,0.86561,0.82622,0.25587,0.39501,0.26999,1.42039,2.2608,0.91625,8.74206e-05,8.74206e-05,8.74206e-05
358,360.339,0.9342,1.57747,0.86794,0.75827,0.27793,0.39557,0.26953,1.4148,2.25213,0.91575,8.7287e-05,8.7287e-05,8.7287e-05
359,361.304,0.8842,1.3792,0.8547,0.75827,0.27793,0.39557,0.26953,1.4148,2.25213,0.91575,8.71533e-05,8.71533e-05,8.71533e-05
360,362.32,0.97865,1.39002,0.84927,0.73803,0.27731,0.39713,0.26699,1.42464,2.24769,0.9172,8.70197e-05,8.70197e-05,8.70197e-05
361,363.249,0.91921,1.26661,0.85826,0.73803,0.27731,0.39713,0.26699,1.42464,2.24769,0.9172,8.6886e-05,8.6886e-05,8.6886e-05
362,364.24,0.9387,1.45907,0.86792,0.56099,0.33719,0.399,0.2714,1.44051,2.25595,0.92027,8.67524e-05,8.67524e-05,8.67524e-05
363,365.151,0.92488,1.43116,0.88713,0.56099,0.33719,0.399,0.2714,1.44051,2.25595,0.92027,8.66187e-05,8.66187e-05,8.66187e-05
364,366.153,0.92671,1.24251,0.87563,0.57852,0.33094,0.40014,0.26866,1.4455,2.23898,0.92386,8.6485e-05,8.6485e-05,8.6485e-05
365,367.049,0.88846,1.39725,0.85009,0.57852,0.33094,0.40014,0.26866,1.4455,2.23898,0.92386,8.63514e-05,8.63514e-05,8.63514e-05
366,368.081,0.88787,1.28772,0.88231,0.65649,0.32428,0.40402,0.2763,1.43681,2.21844,0.92286,8.62178e-05,8.62178e-05,8.62178e-05
367,369.04,0.89038,1.52473,0.8536,0.65649,0.32428,0.40402,0.2763,1.43681,2.21844,0.92286,8.60841e-05,8.60841e-05,8.60841e-05
