epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,280.6,0.90567,1.67052,0.9046,0.70249,0.29562,0.41339,0.28667,1.34894,2.35096,0.96279,0.000126669,0.000126669,0.000126669
189,282.054,0.86509,1.6485,0.9267,0.70249,0.29562,0.41339,0.28667,1.34894,2.35096,0.96279,0.000126625,0.000126625,0.000126625
190,283.56,1.00932,1.97613,0.99612,0.707,0.27646,0.39677,0.27988,1.33213,2.31724,0.96445,0.00012658,0.00012658,0.00012658
191,285.044,0.88643,1.59716,0.89733,0.707,0.27646,0.39677,0.27988,1.33213,2.31724,0.96445,0.000126536,0.000126536,0.000126536
192,286.544,1.0435,1.74301,0.92054,0.70153,0.31275,0.41277,0.28397,1.32596,2.30466,0.96008,0.000126491,0.000126491,0.000126491
193,288.039,0.94297,1.6991,0.88752,0.70153,0.31275,0.41277,0.28397,1.32596,2.30466,0.96008,0.000126446,0.000126446,0.000126446
194,289.525,0.90666,1.75804,0.88474,0.72172,0.31538,0.40951,0.2801,1.32485,2.27918,0.95213,0.000126402,0.000126402,0.000126402
195,291.013,0.94181,1.77487,0.89261,0.72172,0.31538,0.40951,0.2801,1.32485,2.27918,0.95213,0.000126357,0.000126357,0.000126357
196,292.492,0.95181,1.74444,0.91814,0.77472,0.28911,0.42285,0.28502,1.33671,2.2816,0.95799,0.000126313,0.000126313,0.000126313
197,293.954,0.90169,1.68173,0.9398,0.77472,0.28911,0.42285,0.28502,1.33671,2.2816,0.95799,0.000126268,0.000126268,0.000126268
198,295.478,0.90352,1.70497,0.89667,0.78173,0.28089,0.40085,0.27731,1.34332,2.26862,0.95756,0.000126224,0.000126224,0.000126224
199,297.002,0.93521,1.63376,0.92028,0.78173,0.28089,0.40085,0.27731,1.34332,2.26862,0.95756,0.000126179,0.000126179,0.000126179
200,298.497,0.92666,1.59336,0.90061,0.78704,0.27864,0.40343,0.27891,1.33988,2.26712,0.95412,0.000126135,0.000126135,0.000126135
201,299.988,0.92515,1.63335,0.92392,0.78704,0.27864,0.40343,0.27891,1.33988,2.26712,0.95412,0.00012609,0.00012609,0.00012609
202,301.507,0.93008,1.66821,0.88993,0.73066,0.29272,0.42417,0.29447,1.32005,2.26866,0.94947,0.000126045,0.000126045,0.000126045
203,302.981,0.93535,1.548,0.90803,0.73066,0.29272,0.42417,0.29447,1.32005,2.26866,0.94947,0.000126001,0.000126001,0.000126001
204,304.491,0.925,1.60092,0.86906,0.74586,0.27569,0.44296,0.29339,1.30158,2.24202,0.94555,0.000125956,0.000125956,0.000125956
205,306,0.97557,1.7406,0.92518,0.74586,0.27569,0.44296,0.29339,1.30158,2.24202,0.94555,0.000125912,0.000125912,0.000125912
206,307.488,0.89486,1.60165,0.94473,0.71245,0.27958,0.4387,0.29316,1.30178,2.26886,0.94595,0.000125867,0.000125867,0.000125867
207,308.975,0.91237,1.50564,0.89942,0.71245,0.27958,0.4387,0.29316,1.30178,2.26886,0.94595,0.000125823,0.000125823,0.000125823
208,310.499,0.94857,1.73354,0.89163,0.70577,0.28362,0.42008,0.28984,1.31996,2.29613,0.94906,0.000125778,0.000125778,0.000125778
209,311.995,0.89527,1.48795,0.92753,0.70577,0.28362,0.42008,0.28984,1.31996,2.29613,0.94906,0.000125734,0.000125734,0.000125734
210,313.535,0.9102,1.70919,0.90812,0.71538,0.27679,0.43201,0.30005,1.34645,2.30306,0.95203,0.000125689,0.000125689,0.000125689
211,315.026,0.86468,1.42851,0.90497,0.71538,0.27679,0.43201,0.30005,1.34645,2.30306,0.95203,0.000125644,0.000125644,0.000125644
212,316.552,0.86475,1.48981,0.8635,0.72672,0.27567,0.43546,0.30515,1.34992,2.2954,0.95163,0.0001256,0.0001256,0.0001256
213,318.07,0.86283,1.66729,0.86179,0.72672,0.27567,0.43546,0.30515,1.34992,2.2954,0.95163,0.000125555,0.000125555,0.000125555
214,319.568,0.8492,1.37211,0.88301,0.75232,0.26479,0.43894,0.30044,1.34097,2.25921,0.95241,0.000125511,0.000125511,0.000125511
215,321.07,0.88449,1.60234,0.89859,0.75232,0.26479,0.43894,0.30044,1.34097,2.25921,0.95241,0.000125466,0.000125466,0.000125466
216,322.617,0.90759,1.55016,0.90359,0.72416,0.29448,0.44199,0.3034,1.32625,2.21706,0.95403,0.000125422,0.000125422,0.000125422
217,324.109,0.85731,1.46488,0.86831,0.72416,0.29448,0.44199,0.3034,1.32625,2.21706,0.95403,0.000125377,0.000125377,0.000125377
218,325.662,0.85023,1.46474,0.88243,0.69633,0.30241,0.42826,0.29372,1.34537,2.20688,0.95755,0.000125333,0.000125333,0.000125333
219,327.146,0.86731,1.48438,0.9555,0.69633,0.30241,0.42826,0.29372,1.34537,2.20688,0.95755,0.000125288,0.000125288,0.000125288
220,328.63,0.86484,1.69786,0.9122,0.71271,0.2947,0.433,0.29213,1.36005,2.1953,0.96388,0.000125244,0.000125244,0.000125244
221,330.134,0.90813,1.45235,0.87707,0.71271,0.2947,0.433,0.29213,1.36005,2.1953,0.96388,0.000125199,0.000125199,0.000125199
222,331.661,1.00446,1.63427,0.91806,0.71272,0.29506,0.43979,0.29883,1.35623,2.18696,0.96306,0.000125154,0.000125154,0.000125154
223,333.156,0.86604,1.4206,0.89812,0.71272,0.29506,0.43979,0.29883,1.35623,2.18696,0.96306,0.00012511,0.00012511,0.00012511
224,334.696,0.98596,1.63565,0.91727,0.62674,0.35046,0.44031,0.30031,1.35337,2.17388,0.96174,0.000125065,0.000125065,0.000125065
225,336.166,0.8511,1.49315,0.88541,0.62674,0.35046,0.44031,0.30031,1.35337,2.17388,0.96174,0.000125021,0.000125021,0.000125021
226,337.722,0.87969,1.52116,0.91937,0.6235,0.37021,0.4532,0.31403,1.34166,2.17934,0.96084,0.000124976,0.000124976,0.000124976
227,339.231,0.88729,1.34691,0.8662,0.6235,0.37021,0.4532,0.31403,1.34166,2.17934,0.96084,0.000124932,0.000124932,0.000124932
228,340.754,0.84806,1.48549,0.91476,0.57604,0.38495,0.47388,0.32921,1.32631,2.15958,0.95756,0.000124887,0.000124887,0.000124887
229,342.292,0.84915,1.35975,0.86456,0.57604,0.38495,0.47388,0.32921,1.32631,2.15958,0.95756,0.000124843,0.000124843,0.000124843
230,343.845,0.88885,1.47149,0.89558,0.58551,0.38589,0.46807,0.32996,1.31169,2.13998,0.95422,0.000124798,0.000124798,0.000124798
231,345.341,0.92153,1.44187,0.90141,0.58551,0.38589,0.46807,0.32996,1.31169,2.13998,0.95422,0.000124753,0.000124753,0.000124753
232,346.907,0.87421,1.67044,0.95879,0.58621,0.38535,0.46766,0.32597,1.30234,2.13525,0.95124,0.000124709,0.000124709,0.000124709
233,348.398,0.84021,1.37106,0.87942,0.58621,0.38535,0.46766,0.32597,1.30234,2.13525,0.95124,0.000124664,0.000124664,0.000124664
234,349.937,0.8207,1.29564,0.85678,0.58726,0.37804,0.47651,0.33171,1.29225,2.11702,0.94963,0.00012462,0.00012462,0.00012462
235,351.439,0.88739,1.57321,0.91502,0.58726,0.37804,0.47651,0.33171,1.29225,2.11702,0.94963,0.000124575,0.000124575,0.000124575
236,352.948,0.81698,1.30164,0.90406,0.58842,0.39454,0.48569,0.3318,1.28826,2.1076,0.94739,0.000124531,0.000124531,0.000124531
237,354.445,0.82589,1.3403,0.88952,0.58842,0.39454,0.48569,0.3318,1.28826,2.1076,0.94739,0.000124486,0.000124486,0.000124486
238,355.946,0.83186,1.35803,0.87715,0.54975,0.41665,0.48545,0.32771,1.3105,2.10933,0.9531,0.000124442,0.000124442,0.000124442
239,357.449,0.9522,1.59994,0.88923,0.54975,0.41665,0.48545,0.32771,1.3105,2.10933,0.9531,0.000124397,0.000124397,0.000124397
240,359.001,0.84943,1.37287,0.92116,0.51457,0.469,0.49843,0.33458,1.33572,2.09474,0.95982,0.000124353,0.000124353,0.000124353
241,360.526,0.88042,1.42415,0.88493,0.51457,0.469,0.49843,0.33458,1.33572,2.09474,0.95982,0.000124308,0.000124308,0.000124308
242,362.053,0.85503,1.40947,0.88962,0.58824,0.44088,0.4755,0.31038,1.36162,2.09214,0.96576,0.000124263,0.000124263,0.000124263
243,363.556,0.89322,1.45895,0.90607,0.58824,0.44088,0.4755,0.31038,1.36162,2.09214,0.96576,0.000124219,0.000124219,0.000124219
244,365.013,0.77948,1.25575,0.8594,0.59946,0.41334,0.48235,0.32059,1.36746,2.06352,0.96655,0.000124174,0.000124174,0.000124174
245,366.531,0.83827,1.43424,0.887,0.59946,0.41334,0.48235,0.32059,1.36746,2.06352,0.96655,0.00012413,0.00012413,0.00012413
246,368.042,0.81399,1.38277,0.88178,0.60248,0.41123,0.46818,0.31745,1.34391,2.05199,0.96148,0.000124085,0.000124085,0.000124085
247,369.523,0.90857,1.54507,0.89615,0.60248,0.41123,0.46818,0.31745,1.34391,2.05199,0.96148,0.000124041,0.000124041,0.000124041
248,371.035,0.79022,1.25587,0.88303,0.62154,0.39082,0.47194,0.32161,1.30989,2.04043,0.95061,0.000123996,0.000123996,0.000123996
249,372.553,0.91927,1.4806,0.91142,0.62154,0.39082,0.47194,0.32161,1.30989,2.04043,0.95061,0.000123952,0.000123952,0.000123952
250,374.06,0.75888,1.27066,0.89725,0.64924,0.37668,0.46306,0.31556,1.29073,2.04135,0.9444,0.000123907,0.000123907,0.000123907
251,375.544,0.88403,1.35969,0.8696,0.64924,0.37668,0.46306,0.31556,1.29073,2.04135,0.9444,0.000123863,0.000123863,0.000123863
252,377.04,0.83151,1.34464,0.86905,0.61984,0.38757,0.4629,0.31778,1.28829,2.03075,0.94083,0.000123818,0.000123818,0.000123818
253,378.539,0.83789,1.43851,0.9196,0.61984,0.38757,0.4629,0.31778,1.28829,2.03075,0.94083,0.000123773,0.000123773,0.000123773
254,380.091,0.85862,1.29277,0.8562,0.60428,0.41903,0.46685,0.32078,1.29701,2.01284,0.94037,0.000123729,0.000123729,0.000123729
255,381.579,0.84564,1.26007,0.87318,0.60428,0.41903,0.46685,0.32078,1.29701,2.01284,0.94037,0.000123684,0.000123684,0.000123684
256,383.079,0.77439,1.15278,0.86368,0.59071,0.41902,0.48923,0.33012,1.31673,1.99715,0.94523,0.00012364,0.00012364,0.00012364
257,384.547,0.8806,1.27956,0.9114,0.59071,0.41902,0.48923,0.33012,1.31673,1.99715,0.94523,0.000123595,0.000123595,0.000123595
258,386.031,0.77694,1.17667,0.87543,0.59756,0.39343,0.48056,0.33419,1.32593,1.99189,0.94876,0.000123551,0.000123551,0.000123551
259,387.505,0.83247,1.27004,0.88725,0.59756,0.39343,0.48056,0.33419,1.32593,1.99189,0.94876,0.000123506,0.000123506,0.000123506
260,389.017,0.83698,1.50969,0.9151,0.66718,0.36918,0.49256,0.34036,1.32545,1.99138,0.94919,0.000123462,0.000123462,0.000123462
261,390.565,0.87881,1.31947,0.88567,0.66718,0.36918,0.49256,0.34036,1.32545,1.99138,0.94919,0.000123417,0.000123417,0.000123417
262,392.078,0.71827,1.17622,0.84958,0.67557,0.39621,0.50851,0.34465,1.3118,1.98243,0.94409,0.000123372,0.000123372,0.000123372
263,393.59,0.86191,1.27577,0.90988,0.67557,0.39621,0.50851,0.34465,1.3118,1.98243,0.94409,0.000123328,0.000123328,0.000123328
264,395.151,0.89145,1.48347,0.89721,0.70905,0.36982,0.52556,0.35664,1.32969,1.9969,0.94656,0.000123283,0.000123283,0.000123283
265,396.692,0.86922,1.25244,0.869,0.70905,0.36982,0.52556,0.35664,1.32969,1.9969,0.94656,0.000123239,0.000123239,0.000123239
266,398.212,0.89549,1.39037,0.94593,0.63948,0.43175,0.53223,0.36131,1.33721,2.00149,0.9479,0.000123194,0.000123194,0.000123194
267,399.724,0.82612,1.49569,0.87951,0.63948,0.43175,0.53223,0.36131,1.33721,2.00149,0.9479,0.00012315,0.00012315,0.00012315
268,401.273,0.87686,1.27538,0.84591,0.64218,0.41073,0.54459,0.37248,1.32373,2.0032,0.93903,0.000123105,0.000123105,0.000123105
269,402.791,0.79694,1.30545,0.90968,0.64218,0.41073,0.54459,0.37248,1.32373,2.0032,0.93903,0.000123061,0.000123061,0.000123061
270,404.291,0.74842,1.21237,0.86555,0.64466,0.41996,0.5432,0.37769,1.31217,1.98388,0.93464,0.000123016,0.000123016,0.000123016
271,405.798,0.74573,1.1288,0.86321,0.64466,0.41996,0.5432,0.37769,1.31217,1.98388,0.93464,0.000122972,0.000122972,0.000122972
272,407.332,0.76478,1.19447,0.86301,0.67696,0.4004,0.5365,0.36803,1.29849,1.9624,0.934,0.000122927,0.000122927,0.000122927
273,408.806,0.80305,1.17125,0.88982,0.67696,0.4004,0.5365,0.36803,1.29849,1.9624,0.934,0.000122882,0.000122882,0.000122882
274,410.317,0.77576,1.22149,0.8925,0.69688,0.39451,0.53596,0.36448,1.30893,1.96717,0.93881,0.000122838,0.000122838,0.000122838
275,411.82,0.7682,1.26875,0.85586,0.69688,0.39451,0.53596,0.36448,1.30893,1.96717,0.93881,0.000122793,0.000122793,0.000122793
276,413.334,0.82618,1.29977,0.89257,0.58071,0.45165,0.52707,0.35844,1.31786,1.98827,0.93948,0.000122749,0.000122749,0.000122749
277,414.809,0.71629,1.12857,0.86601,0.58071,0.45165,0.52707,0.35844,1.31786,1.98827,0.93948,0.000122704,0.000122704,0.000122704
278,416.3,0.79463,1.31243,0.90548,0.55407,0.4959,0.53,0.35768,1.32569,1.97543,0.94103,0.00012266,0.00012266,0.00012266
279,417.814,0.80284,1.24691,0.85367,0.55407,0.4959,0.53,0.35768,1.32569,1.97543,0.94103,0.000122615,0.000122615,0.000122615
280,419.327,0.74417,1.12448,0.87525,0.55194,0.49602,0.5266,0.35298,1.32107,1.95609,0.94274,0.000122571,0.000122571,0.000122571
281,420.825,0.76297,1.36227,0.85892,0.55194,0.49602,0.5266,0.35298,1.32107,1.95609,0.94274,0.000122526,0.000122526,0.000122526
282,422.364,0.86279,1.50025,0.94372,0.53988,0.48561,0.53678,0.36341,1.32051,1.93795,0.94442,0.000122481,0.000122481,0.000122481
283,423.866,0.76601,1.16253,0.88091,0.53988,0.48561,0.53678,0.36341,1.32051,1.93795,0.94442,0.000122437,0.000122437,0.000122437
284,425.396,0.79684,1.18791,0.87755,0.57205,0.5198,0.54254,0.36464,1.32179,1.91433,0.94664,0.000122392,0.000122392,0.000122392
285,426.857,0.7753,1.22138,0.92154,0.57205,0.5198,0.54254,0.36464,1.32179,1.91433,0.94664,0.000122348,0.000122348,0.000122348
286,428.361,0.83321,1.17237,0.90736,0.52054,0.5459,0.5816,0.39201,1.32784,1.89518,0.94844,0.000122303,0.000122303,0.000122303
287,429.839,0.81172,1.24534,0.92042,0.52054,0.5459,0.5816,0.39201,1.32784,1.89518,0.94844,0.000122259,0.000122259,0.000122259
288,431.346,0.76757,1.22035,0.86688,0.69086,0.45043,0.59586,0.4063,1.349,1.90932,0.95234,0.000122214,0.000122214,0.000122214
289,432.866,0.79862,1.30562,0.86155,0.69086,0.45043,0.59586,0.4063,1.349,1.90932,0.95234,0.00012217,0.00012217,0.00012217
290,434.409,0.82975,1.14629,0.85503,0.6784,0.45482,0.59517,0.4062,1.38178,1.90043,0.95935,0.000122125,0.000122125,0.000122125
291,435.887,0.72391,1.12156,0.84985,0.6784,0.45482,0.59517,0.4062,1.38178,1.90043,0.95935,0.000122081,0.000122081,0.000122081
292,437.386,0.76332,1.07172,0.8676,0.67456,0.46785,0.5984,0.39505,1.38643,1.90329,0.96009,0.000122036,0.000122036,0.000122036
293,438.912,0.86783,1.42917,0.93164,0.67456,0.46785,0.5984,0.39505,1.38643,1.90329,0.96009,0.000121991,0.000121991,0.000121991
294,440.441,0.84381,1.39272,0.84084,0.65722,0.47003,0.61058,0.40388,1.35963,1.90522,0.95366,0.000121947,0.000121947,0.000121947
295,441.965,0.86854,1.22028,0.90224,0.65722,0.47003,0.61058,0.40388,1.35963,1.90522,0.95366,0.000121902,0.000121902,0.000121902
296,443.555,0.77877,1.18357,0.87918,0.59755,0.52586,0.5966,0.39214,1.32285,1.88857,0.94565,0.000121858,0.000121858,0.000121858
297,445.065,0.79797,1.21621,0.88413,0.59755,0.52586,0.5966,0.39214,1.32285,1.88857,0.94565,0.000121813,0.000121813,0.000121813
298,446.558,0.79419,1.19034,0.89195,0.60319,0.50479,0.60598,0.39979,1.31371,1.88182,0.94475,0.000121769,0.000121769,0.000121769
299,448.021,0.81001,1.25591,0.9166,0.60319,0.50479,0.60598,0.39979,1.31371,1.88182,0.94475,0.000121724,0.000121724,0.000121724
300,449.545,0.79017,1.10997,0.88573,0.56345,0.54197,0.60183,0.39925,1.32077,1.89354,0.94647,0.00012168,0.00012168,0.00012168
301,451.023,0.75557,1.44495,0.84731,0.56345,0.54197,0.60183,0.39925,1.32077,1.89354,0.94647,0.000121635,0.000121635,0.000121635
302,452.55,0.79683,1.25856,0.87475,0.58039,0.56534,0.58634,0.3942,1.34237,1.89372,0.9506,0.00012159,0.00012159,0.00012159
303,454.033,0.75609,1.26088,0.85344,0.58039,0.56534,0.58634,0.3942,1.34237,1.89372,0.9506,0.000121546,0.000121546,0.000121546
304,455.522,0.7592,1.11979,0.85357,0.60265,0.55996,0.58298,0.39763,1.3488,1.88661,0.95313,0.000121501,0.000121501,0.000121501
305,457.006,0.76142,1.16823,0.86707,0.60265,0.55996,0.58298,0.39763,1.3488,1.88661,0.95313,0.000121457,0.000121457,0.000121457
306,458.538,0.83616,1.23497,0.90872,0.62026,0.54363,0.60484,0.41749,1.34061,1.88082,0.95015,0.000121412,0.000121412,0.000121412
307,460.046,0.78034,1.19374,0.89364,0.62026,0.54363,0.60484,0.41749,1.34061,1.88082,0.95015,0.000121368,0.000121368,0.000121368
308,461.551,0.79622,1.20755,0.89299,0.63412,0.55026,0.61055,0.41657,1.33466,1.86729,0.94978,0.000121323,0.000121323,0.000121323
309,463.043,0.73532,1.03791,0.85108,0.63412,0.55026,0.61055,0.41657,1.33466,1.86729,0.94978,0.000121279,0.000121279,0.000121279
310,464.556,0.74851,1.10296,0.86737,0.63636,0.56833,0.61557,0.42293,1.32815,1.83881,0.94792,0.000121234,0.000121234,0.000121234
311,466.057,0.78797,1.18378,0.89594,0.63636,0.56833,0.61557,0.42293,1.32815,1.83881,0.94792,0.00012119,0.00012119,0.00012119
312,467.584,0.82336,1.37454,0.86189,0.63519,0.5665,0.61728,0.42236,1.32964,1.82646,0.9474,0.000121145,0.000121145,0.000121145
313,469.066,0.75174,1.33514,0.92241,0.63519,0.5665,0.61728,0.42236,1.32964,1.82646,0.9474,0.0001211,0.0001211,0.0001211
314,470.619,0.74925,1.14435,0.84485,0.64253,0.54644,0.60817,0.41779,1.32592,1.80486,0.94428,0.000121056,0.000121056,0.000121056
315,472.179,0.80578,1.41496,0.90721,0.64253,0.54644,0.60817,0.41779,1.32592,1.80486,0.94428,0.000121011,0.000121011,0.000121011
316,473.71,0.7215,1.10574,0.86606,0.65779,0.54727,0.61142,0.42198,1.30299,1.77423,0.93737,0.000120967,0.000120967,0.000120967
317,475.183,0.76678,1.036,0.84597,0.65779,0.54727,0.61142,0.42198,1.30299,1.77423,0.93737,0.000120922,0.000120922,0.000120922
318,476.732,0.75892,1.1307,0.8765,0.62151,0.55795,0.61941,0.42607,1.30018,1.75312,0.93709,0.000120878,0.000120878,0.000120878
319,478.212,0.77636,1.13306,0.86767,0.62151,0.55795,0.61941,0.42607,1.30018,1.75312,0.93709,0.000120833,0.000120833,0.000120833
320,479.702,0.66685,1.03652,0.85819,0.60962,0.55245,0.60442,0.41306,1.30986,1.75155,0.94003,0.000120789,0.000120789,0.000120789
321,481.207,0.79624,1.1503,0.87092,0.60962,0.55245,0.60442,0.41306,1.30986,1.75155,0.94003,0.000120744,0.000120744,0.000120744
322,482.72,0.75096,1.14074,0.87961,0.64258,0.56748,0.60632,0.41032,1.32861,1.77114,0.944,0.000120699,0.000120699,0.000120699
323,484.204,0.75141,1.1657,0.8541,0.64258,0.56748,0.60632,0.41032,1.32861,1.77114,0.944,0.000120655,0.000120655,0.000120655
324,485.707,0.73769,1.09042,0.86176,0.60041,0.58935,0.62459,0.41743,1.34965,1.79277,0.95,0.00012061,0.00012061,0.00012061
325,487.175,0.71002,1.08017,0.86112,0.60041,0.58935,0.62459,0.41743,1.34965,1.79277,0.95,0.000120566,0.000120566,0.000120566
326,488.702,0.80194,1.32928,0.86763,0.63214,0.61032,0.63467,0.42228,1.3405,1.79874,0.95205,0.000120521,0.000120521,0.000120521
327,490.164,0.70006,1.02422,0.84518,0.63214,0.61032,0.63467,0.42228,1.3405,1.79874,0.95205,0.000120477,0.000120477,0.000120477
328,491.686,0.74765,1.08777,0.84961,0.6065,0.61604,0.6328,0.42207,1.33973,1.79304,0.95196,0.000120432,0.000120432,0.000120432
329,493.155,0.71578,1.1737,0.85123,0.6065,0.61604,0.6328,0.42207,1.33973,1.79304,0.95196,0.000120388,0.000120388,0.000120388
330,494.66,0.71744,1.14526,0.86082,0.5893,0.60225,0.63557,0.42193,1.33421,1.77469,0.94825,0.000120343,0.000120343,0.000120343
331,496.164,0.78212,1.09071,0.85522,0.5893,0.60225,0.63557,0.42193,1.33421,1.77469,0.94825,0.000120299,0.000120299,0.000120299
332,497.686,0.72509,0.98161,0.8376,0.57553,0.63128,0.64029,0.42941,1.33455,1.74912,0.94694,0.000120254,0.000120254,0.000120254
333,499.232,0.76042,1.08335,0.84447,0.57553,0.63128,0.64029,0.42941,1.33455,1.74912,0.94694,0.000120209,0.000120209,0.000120209
334,500.762,0.76974,1.19117,0.85597,0.57126,0.64536,0.63906,0.42411,1.33244,1.73743,0.94535,0.000120165,0.000120165,0.000120165
335,502.267,0.72744,1.12241,0.84033,0.57126,0.64536,0.63906,0.42411,1.33244,1.73743,0.94535,0.00012012,0.00012012,0.00012012
336,503.792,0.74594,1.06635,0.85281,0.61989,0.6416,0.64603,0.43391,1.33232,1.74366,0.94664,0.000120076,0.000120076,0.000120076
337,505.303,0.72365,1.01516,0.84387,0.61989,0.6416,0.64603,0.43391,1.33232,1.74366,0.94664,0.000120031,0.000120031,0.000120031
338,506.828,0.73301,1.14351,0.90546,0.63736,0.64105,0.6508,0.44183,1.31722,1.74963,0.94666,0.000119987,0.000119987,0.000119987
339,508.322,0.75036,1.12294,0.83854,0.63736,0.64105,0.6508,0.44183,1.31722,1.74963,0.94666,0.000119942,0.000119942,0.000119942
340,509.823,0.67938,1.00048,0.82643,0.65648,0.61161,0.64759,0.43794,1.32674,1.74198,0.95103,0.000119898,0.000119898,0.000119898
341,511.294,0.69987,1.04385,0.84607,0.65648,0.61161,0.64759,0.43794,1.32674,1.74198,0.95103,0.000119853,0.000119853,0.000119853
342,512.83,0.7439,1.00503,0.85601,0.63192,0.60158,0.65708,0.43764,1.34108,1.74757,0.95356,0.000119808,0.000119808,0.000119808
343,514.326,0.69008,0.99334,0.85943,0.63192,0.60158,0.65708,0.43764,1.34108,1.74757,0.95356,0.000119764,0.000119764,0.000119764
344,515.859,0.7955,1.05131,0.90269,0.72288,0.53726,0.64843,0.43518,1.34446,1.74828,0.95482,0.000119719,0.000119719,0.000119719
345,517.361,0.73473,1.03499,0.84993,0.72288,0.53726,0.64843,0.43518,1.34446,1.74828,0.95482,0.000119675,0.000119675,0.000119675
346,518.89,0.7085,1.03379,0.81067,0.66891,0.60425,0.66615,0.45026,1.3469,1.75587,0.95345,0.00011963,0.00011963,0.00011963
347,520.371,0.71537,0.96357,0.849,0.66891,0.60425,0.66615,0.45026,1.3469,1.75587,0.95345,0.000119586,0.000119586,0.000119586
348,521.875,0.74097,0.94005,0.85266,0.67013,0.60916,0.65624,0.44373,1.34437,1.74304,0.94898,0.000119541,0.000119541,0.000119541
349,523.397,0.77674,1.09724,0.87377,0.67013,0.60916,0.65624,0.44373,1.34437,1.74304,0.94898,0.000119497,0.000119497,0.000119497
350,524.932,0.81141,1.11669,0.87071,0.6404,0.61331,0.65956,0.45098,1.32529,1.74993,0.94341,0.000119452,0.000119452,0.000119452
351,526.442,0.72583,0.97661,0.85272,0.6404,0.61331,0.65956,0.45098,1.32529,1.74993,0.94341,0.000119407,0.000119407,0.000119407
352,527.955,0.71296,1.15769,0.87128,0.63427,0.61721,0.66121,0.45427,1.32365,1.74949,0.94525,0.000119363,0.000119363,0.000119363
353,529.436,0.74126,0.99666,0.85675,0.63427,0.61721,0.66121,0.45427,1.32365,1.74949,0.94525,0.000119318,0.000119318,0.000119318
354,530.937,0.72472,1.16983,0.87614,0.52353,0.65622,0.66007,0.44913,1.32461,1.74881,0.94352,0.000119274,0.000119274,0.000119274
355,532.442,0.79324,1.10083,0.86316,0.52353,0.65622,0.66007,0.44913,1.32461,1.74881,0.94352,0.000119229,0.000119229,0.000119229
356,533.925,0.73257,1.03771,0.87236,0.52437,0.67003,0.64482,0.43566,1.33217,1.73549,0.9463,0.000119185,0.000119185,0.000119185
357,535.391,0.70867,1.05822,0.86907,0.52437,0.67003,0.64482,0.43566,1.33217,1.73549,0.9463,0.00011914,0.00011914,0.00011914
358,536.898,0.72428,1.09535,0.84391,0.5127,0.65885,0.63952,0.43019,1.33715,1.73387,0.95466,0.000119096,0.000119096,0.000119096
359,538.383,0.67575,0.97625,0.82334,0.5127,0.65885,0.63952,0.43019,1.33715,1.73387,0.95466,0.000119051,0.000119051,0.000119051
360,539.917,0.7594,1.0002,0.83257,0.50694,0.67206,0.64416,0.43093,1.35236,1.72569,0.96716,0.000119007,0.000119007,0.000119007
361,541.434,0.70995,0.98517,0.85878,0.50694,0.67206,0.64416,0.43093,1.35236,1.72569,0.96716,0.000118962,0.000118962,0.000118962
362,542.964,0.75787,1.07257,0.85636,0.50118,0.69615,0.63827,0.42181,1.34555,1.73044,0.96742,0.000118917,0.000118917,0.000118917
363,544.459,0.70668,1.09375,0.85276,0.50118,0.69615,0.63827,0.42181,1.34555,1.73044,0.96742,0.000118873,0.000118873,0.000118873
364,545.973,0.71006,0.97753,0.85613,0.50693,0.69076,0.64944,0.42605,1.35625,1.73383,0.96819,0.000118828,0.000118828,0.000118828
365,547.444,0.71916,1.03087,0.84958,0.50693,0.69076,0.64944,0.42605,1.35625,1.73383,0.96819,0.000118784,0.000118784,0.000118784
366,548.944,0.72543,1.01162,0.86636,0.52552,0.67392,0.65264,0.43315,1.35097,1.72724,0.96541,0.000118739,0.000118739,0.000118739
367,550.406,0.64997,1.07157,0.82646,0.52552,0.67392,0.65264,0.43315,1.35097,1.72724,0.96541,0.000118695,0.000118695,0.000118695
368,551.911,0.69852,1.15911,0.86706,0.53542,0.6761,0.64351,0.42962,1.33113,1.71493,0.95111,0.00011865,0.00011865,0.00011865
369,553.382,0.69381,0.91349,0.83435,0.53542,0.6761,0.64351,0.42962,1.33113,1.71493,0.95111,0.000118606,0.000118606,0.000118606
370,554.878,0.69577,0.99872,0.8738,0.55874,0.65747,0.64578,0.43576,1.31839,1.6831,0.94189,0.000118561,0.000118561,0.000118561
371,556.379,0.75683,1.16432,0.84118,0.55874,0.65747,0.64578,0.43576,1.31839,1.6831,0.94189,0.000118517,0.000118517,0.000118517
372,557.894,0.71248,1.04492,0.82855,0.57362,0.63663,0.6524,0.43779,1.3194,1.67784,0.94238,0.000118472,0.000118472,0.000118472
373,559.396,0.70443,0.99124,0.8416,0.57362,0.63663,0.6524,0.43779,1.3194,1.67784,0.94238,0.000118427,0.000118427,0.000118427
374,560.907,0.6347,0.8705,0.82164,0.57429,0.66546,0.65193,0.44742,1.32346,1.68063,0.94233,0.000118383,0.000118383,0.000118383
