epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,159.204,1.20168,3.49935,1.14515,0.06666,0.39028,0.23307,0.16275,1.63171,4.13883,0.97486,1.65271e-05,1.65271e-05,1.65271e-05
180,160.019,1.3271,3.77358,1.1844,0.06663,0.39028,0.23652,0.16423,1.64079,4.13771,0.97602,1.5839e-05,1.5839e-05,1.5839e-05
181,160.871,1.34521,3.86389,1.16943,0.06663,0.39028,0.23652,0.16423,1.64079,4.13771,0.97602,1.5151e-05,1.5151e-05,1.5151e-05
182,161.704,1.41699,3.93649,1.26249,0.0672,0.39028,0.23661,0.16432,1.64186,4.14213,0.97515,1.44629e-05,1.44629e-05,1.44629e-05
183,162.471,1.30814,3.82538,1.22487,0.0672,0.39028,0.23661,0.16432,1.64186,4.14213,0.97515,1.37749e-05,1.37749e-05,1.37749e-05
184,163.27,1.14483,3.67622,1.14624,0.0672,0.39028,0.23308,0.16221,1.64877,4.13961,0.97599,1.30868e-05,1.30868e-05,1.30868e-05
185,164.101,1.28595,3.86004,1.28024,0.0672,0.39028,0.23308,0.16221,1.64877,4.13961,0.97599,1.23988e-05,1.23988e-05,1.23988e-05
186,164.971,1.28108,3.76657,1.10477,0.06295,0.39028,0.23255,0.16183,1.65208,4.13647,0.97783,1.17107e-05,1.17107e-05,1.17107e-05
187,165.804,1.27681,3.83576,1.09284,0.06295,0.39028,0.23255,0.16183,1.65208,4.13647,0.97783,1.10227e-05,1.10227e-05,1.10227e-05
188,166.604,1.21342,3.73768,1.27377,0.06278,0.39028,0.23248,0.16179,1.65177,4.12805,0.9761,1.03346e-05,1.03346e-05,1.03346e-05
189,167.404,1.34093,3.73856,1.20882,0.06278,0.39028,0.23248,0.16179,1.65177,4.12805,0.9761,9.6466e-06,9.6466e-06,9.6466e-06
190,168.271,1.2179,3.71013,1.21635,0.06471,0.39028,0.2157,0.14555,1.64829,4.11355,0.9758,8.95855e-06,8.95855e-06,8.95855e-06
191,174.204,1.27076,3.50203,1.03881,0.06471,0.39028,0.2157,0.14555,1.64829,4.11355,0.9758,8.2705e-06,8.2705e-06,8.2705e-06
192,175.096,1.15773,3.4682,1.04567,0.06364,0.39028,0.21669,0.14312,1.64292,4.09878,0.97865,7.58245e-06,7.58245e-06,7.58245e-06
193,175.871,1.25937,3.47965,1.20086,0.06364,0.39028,0.21669,0.14312,1.64292,4.09878,0.97865,6.8944e-06,6.8944e-06,6.8944e-06
194,176.704,1.29493,3.64845,1.11307,0.06375,0.39028,0.21605,0.14444,1.62111,4.05471,0.96986,6.20635e-06,6.20635e-06,6.20635e-06
195,177.504,1.23733,3.47627,1.12438,0.06375,0.39028,0.21605,0.14444,1.62111,4.05471,0.96986,5.5183e-06,5.5183e-06,5.5183e-06
196,178.304,1.24471,3.56838,1.10607,0.06673,0.41111,0.22127,0.1493,1.61103,4.04211,0.96753,4.83025e-06,4.83025e-06,4.83025e-06
197,179.104,1.14582,3.40888,1.04638,0.06673,0.41111,0.22127,0.1493,1.61103,4.04211,0.96753,4.1422e-06,4.1422e-06,4.1422e-06
198,179.937,1.17019,3.5344,1.13482,0.06713,0.41111,0.22131,0.14447,1.62953,4.04822,0.97518,3.45415e-06,3.45415e-06,3.45415e-06
199,180.775,1.09806,3.26882,1.00423,0.06713,0.41111,0.22131,0.14447,1.62953,4.04822,0.97518,2.7661e-06,2.7661e-06,2.7661e-06
200,181.648,1.08331,3.20141,1.04653,0.06734,0.41111,0.22319,0.14389,1.63067,4.03879,0.97555,2.07805e-06,2.07805e-06,2.07805e-06
